Vector1,Vector2,Color,Meaning,Character
-8.871531,-5.49487,orange,倚；靠着,憑
46.617886,-18.510443,orange,昏乱,憒
2.5537224,-23.561483,orange,〔憔悴〕1.枯瘦；枯萎,憔
-41.14001,18.624647,orange,平,憕
37.641117,-26.39383,orange,〔憕𢘌〕失志,憕
54.013515,-3.8221872,orange,心静,憕
-8.59369,-25.07329,orange,〔懵憕〕神志不清醒,憕
10.956865,-0.8682124,orange,愿意；宁肯,憖
7.09793,-42.479603,orange,笑貌,憖
-25.464298,41.23227,orange,〔厥憖〕古地名,憖
-46.184948,-2.2390745,orange,叹息声,憘
44.630245,-28.055792,orange,喜悦,憙
26.68291,-37.09645,orange,畏难；畏惧,憚
28.658188,-19.372274,orange,轻慢,憚
-0.38154143,-23.3957,orange,〔憛悇〕1.贪欲,憛
29.77752,-45.016396,orange,怨恨；憎恶,憝
46.255787,-16.130322,orange,〔憞溷〕烦浊；烦乱,憞
-37.54203,-11.28195,orange,〔憞惃〕心不明,憞
13.8238945,-25.14525,orange,阿谀逢迎,憟
-0.88685554,-15.228403,orange,疼痛,憡
0.3773809,-29.74079,orange,勇猛,憢
18.8576,-55.25566,orange,心动,憣
3.7534866,-13.331438,orange,郁结于心,憤
3.7250798,-37.088234,orange,心力困乏,憥
28.93978,-25.569725,orange,〔懊憦〕后悔,憦
-2.2219853,-18.805443,orange,〔憧憧〕1.意不定,憧
12.779456,-27.423998,orange,〔戇憧〕凶顽；愚顽,憧
3.0314064,-49.170967,orange,傻；痴呆,憨
-53.089214,-20.406164,orange,休息,憩
37.259678,-21.644228,orange,愉悦；闲适,憪
0.44120428,-39.202766,orange,不安貌,憪
43.701256,-38.14155,orange,忧愁；烦闷,憫
17.96801,-2.926345,orange,觉悟,憬
20.714312,-20.09811,orange,聪慧；精明,憭
52.872147,17.494928,orange,〔憭慄〕凄怆,憭
27.988123,11.508371,orange,爱抚,憮
-17.854927,12.039663,orange,空,憮
28.918917,-23.693344,orange,惨痛,憯
37.5321,-9.341109,orange,欺诈,憰
34.897194,-17.007288,orange,忧愁；变色改容,憱
-9.457489,-1.5072674,orange,敏捷,憲
-50.662666,58.874866,orange,〔憲憲〕兴盛貌,憲
19.737762,-35.978962,orange,〔憳忒〕心不安,憳
19.683794,-33.128822,orange,〔憴憴〕戒慎,憴
-23.69208,-7.3530326,orange,〔憵朴〕急速,憵
27.6332,-53.622902,orange,思念；想念,憶
-0.52888453,-14.955509,orange,痛,憷
-54.495922,-0.122147195,orange,心利,憷
-45.03968,-19.923624,orange,奸邪；奸佞,憸
0.9099016,-22.722567,orange,〔懊憹〕1.悔恨,憹
45.199055,-28.472015,orange,〔㦀憹〕喜悦,憹
50.619324,-19.364578,orange,心乱,憹
-3.3872004,-30.729223,orange,安然；安定,憺
16.69379,-48.1713,orange,尊敬,憼
-23.554888,-17.405367,orange,〔惺憽〕也作“惺鬆”,憽
31.069242,-46.358677,orange,怨恨,憾
20.283535,-37.494247,orange,不安,憾
20.752964,-29.6577,orange,侥幸,憿
-46.155296,-5.782825,orange,〔憿憭〕以诚相告,憿
-32.38003,-7.8437943,orange,疾速,憿
27.281961,-43.984528,orange,嫌恶；憎恶,懀
-25.653381,18.979935,orange,《集韻》隳緣切,懁
8.033649,-32.080116,orange,性情乖戾,懁
-12.620377,-26.444817,orange,明白；了解,懂
-60.323235,-31.450802,orange,姓,懃
24.334398,-33.203793,orange,惧怕；惶急,懅
35.332348,-37.32946,orange,忧虑不安,懆
43.19222,-12.798981,orange,贪,懆
29.9826,-15.75221,orange,诚信；真诚,懇
25.38651,-21.803513,orange,懈怠；懒惰,懈
10.010613,0.27493694,orange,应当；应该,應
-16.632498,-16.444162,orange,受；接受,應
29.344927,-26.565128,orange,悔恨,懊
43.19222,-12.798981,orange,贪,懊
-14.251367,-31.140106,orange,勤勉；努力,懋
45.125835,-26.181805,orange,乐；喜悦,懌
55.019894,16.004642,orange,悲恨,懎
21.436993,-20.709948,orange,聪慧,懏
-0.6267694,-48.338524,orange,危惧貌,懔
-24.021461,-18.527328,orange,〔坎懔〕也作“懔坎”,懔
50.758595,-2.4411917,orange,安详；沉静,懕
-7.6857767,-19.884808,orange,心可,懕
-8.270419,-12.451531,orange,拒绝善言，自以为是,懖
9.991233,-61.034016,orange,〔惉懘〕见“惉”,懘
45.25997,-40.121925,orange,〔懚懚〕烦闷,懚
-25.17054,-17.060287,orange,〔懛剴〕也作“懛獃”,懛
-37.598354,-12.878599,orange,不明,懜
25.545593,-26.999578,orange,惭愧,懜
3.4147255,-49.170708,orange,痴呆,懝
23.623695,-17.56321,orange,朴实敦厚,懞
31.069242,-46.358677,orange,怨恨,懟
34.25904,-31.455881,orange,愤怒,懠
42.58057,-36.23756,orange,忧愁,懠
22.968899,-39.00636,orange,〔懠疑〕猜疑,懠
39.249126,-13.692567,orange,贪婪,懢
-54.799465,-15.478992,orange,健,懢
45.25997,-40.121925,orange,烦闷,懣
-46.610977,1.4563303,orange,忧愁深重,懤
-10.812835,-56.51547,orange,恨；怒貌,懥
26.685127,-31.304277,orange,胆小软弱,懦
-18.117739,-17.074612,orange,心想逞能,懩
45.25997,-40.121925,orange,烦闷,懪
-46.170326,-3.72481,orange,忿戾,懫
-3.5951052,-4.6098537,orange,阻止；阻塞,懫
-45.230774,-1.3771042,orange,忿戾,懫
-0.775833,18.526545,orange,广阔,懬
-30.287807,-31.002916,orange,〔懭悢〕失意貌,懭
27.680508,-10.0541115,orange,强悍,懭
-10.812835,-56.51547,orange,恨,懭
-30.287807,-31.002916,orange,〔懭悢〕失意貌,懭
26.26209,-16.392643,orange,〔懮受〕体态轻盈貌,懮
-20.119604,-30.495089,orange,〔憋懯〕急速貌,懯
36.02779,-40.995243,orange,〔懰慄〕忧怨；悲伤,懰
-9.098277,-41.581646,orange,美好貌,懰
28.586193,-19.277878,orange,轻慢；蔑视,懱
7.141638,-9.534712,orange,因受创受挫而鉴戒,懲
-45.38432,-0.50478595,orange,心迷乱貌,懵
25.38651,-21.803513,orange,懒惰；懈怠,懶
27.017916,-43.899677,orange,嫌恶,懶
-3.3938148,1.0361351,orange,胸前；怀里,懷
-0.4308703,5.9215055,orange,吊挂,懸
26.86916,-36.140144,orange,畏惧,懹
32.78713,-16.623764,orange,忏悔,懺
18.762012,17.036009,orange,强狠；强直,懻
30.13458,-36.71914,orange,恐惧,懼
15.306145,-4.8575525,orange,忧惧而无处诉说,懽
24.963724,-33.94493,orange,丧气；害怕,懾
-59.433414,-5.854062,orange,美；美德,懿
36.211147,-18.593,orange,爱慕；留恋,戀
20.80946,-47.974705,orange,恭敬,戁
-23.955467,0.327807,orange,散,戂
16.358309,-34.51156,orange,心病,戂
-46.492645,0.13661323,orange,惊貌,戄
27.530172,-13.579632,orange,迂愚而刚直,戇
-65.26074,32.781487,orange,方言,戇
-60.323235,-31.450802,orange,姓,𢖩
-22.565453,-50.781944,orange,怒,𢖫
-24.381147,-41.796753,orange,劣,𢖬
40.68558,-33.17883,orange,忧伤,𢖳
-36.94131,-21.319914,orange,度,𢖵
-17.69705,-37.681824,orange,心急,𢖷
18.8576,-55.25566,orange,心动,𢖺
-27.003174,8.849154,orange,《搜真玉鏡》：“𢗄，音下,𢗄
-17.85881,-8.599901,orange,相背,𢗈
48.674603,-21.357685,orange,〔瘟𢗉〕忧闷,𢗉
11.595101,-11.716943,orange,忽略；遗忘,𢗊
43.8296,-35.453205,orange,忧愁,𢗊
-34.82829,-10.53154,orange,用心,𢗎
-26.089956,7.39474,orange,《搜真玉鏡》：“𢗫，方武切,𢗫
-27.513483,24.82136,orange,《俗字背篇》：“𢗭，音射,𢗭
-27.550758,27.494862,orange,《俗字背篇》：“𢗯，音元,𢗯
-46.613365,2.496145,orange,《川篇》音夫,𢗲
-23.09532,9.526637,orange,《搜真玉鏡》：“𢗳，亡支切,𢗳
-27.508915,10.18487,orange,《搜真玉鏡》：“𢗴，音兮,𢗴
7.629036,4.1233745,orange,梦魇中鼾声,𢗵
-40.402725,-21.514454,orange,思,𢗹
-19.463037,11.95843,orange,香草,𢗺
11.663723,-11.687965,orange,遗忘,𢗿
27.806936,14.82498,orange,爱,𢘃
43.312496,-18.939497,orange,思虑,𢘄
-2.8427918,-28.347618,orange,心安,𢘅
7.084463,30.86557,orange,差错,𢘇
45.91238,-27.131903,orange,快乐；喜悦,𢘉
42.58057,-36.23756,orange,忧愁,𢘊
4.8520722,-58.839367,orange,〔憕𢘌〕见“憕”,𢘌
-28.23941,7.120558,orange,《搜真玉鏡》：“𢘟，音翹,𢘟
-21.714695,-14.966487,orange,〔㦒𢘬〕也作“㦒忚”,𢘬
-10.812835,-56.51547,orange,恨,𢘸
-24.59874,13.690609,orange,《奚韻》初轄切,𢘹
-45.605324,-2.9040241,orange,心惑,𢘺
5.753096,16.30516,orange,习,𢘽
-11.462742,16.971766,orange,〔𢘿題〕古县名，在今*河北省**枣强县*南,𢘿
43.19222,-12.798981,orange,贪,𢙁
-20.955254,-34.894165,orange,急,𢙂
-17.419432,10.345863,orange,合,𢙅
-38.88963,12.248732,orange,《龍龕手鑑》烏紀切,𢙇
12.347319,-50.8139,orange,忆,𢙮
18.022188,-21.614447,orange,〔𢙱贛〕愚笨,𢙱
-41.483494,-25.197296,orange,慢,𢙲
32.922207,-30.39074,orange,不悦,𢙳
11.801481,-9.582323,orange,忘记,𢙺
31.069242,-46.358677,orange,怨恨,𢙾
-5.8948655,-22.650587,orange,心坚固,𢙿
7.4945946,-24.903376,orange,怜念,𢚀
20.80946,-47.974705,orange,恭敬,𢚁
-19.117641,10.432503,orange,折𢚂,𢚂
10.663215,-35.792427,orange,动,𢚅
-8.888075,-6.9613276,orange,依恃,𢚋
36.105247,-41.74922,orange,怨,𢚌
-25.854715,8.008593,orange,《搜真玉鏡》蘇故切,𢚑
-24.49848,8.241797,orange,《搜真玉鏡》：“𢚫，苦候切,𢚫
-27.51705,8.684536,orange,《搜真玉鏡》：“𢚭，音璅,𢚭
-6.6994624,-44.40714,orange,愚痴貌,𢚺
-33.668884,10.173511,orange,《川篇》音佇,𢚻
7.804505,-62.717316,orange,〔怑𢚾〕见“怑”,𢚾
18.8576,-55.25566,orange,〔𢛁𢛁〕心动,𢛁
31.069242,-46.358677,orange,怨恨,𢛃
-10.812835,-56.51547,orange,恨,𢛄
14.0938,-36.464817,orange,性急,𢛆
-40.402725,-21.514454,orange,思,𢛉
-43.92606,-14.267161,orange,快,𢛍
-46.53237,6.8967037,orange,丑气,𢛎
30.74716,-36.28391,orange,恐惧,𢛒
-25.464298,41.23227,orange,古地名,𢛓
-6.1531563,-43.026867,orange,愚蠢貌,𢛔
9.636875,-13.32437,orange,〔𢛖憧〕志气高昂,𢛖
21.44854,-23.903347,orange,吝啬,𢛘
19.081373,-16.669092,orange,狡诈,𢛛
-6.3222165,-21.509426,orange,心柔密,𢛜
-46.761967,0.6998533,orange,〔𢛞怐〕自容人,𢛞
35.10405,-25.275227,orange,心情抑郁,𢛟
-27.550758,27.494862,orange,《俗字背篇》胥思切,𢛥
-46.514385,-2.9908845,orange,《奚韻》於謹切,𢛦
31.612955,-22.875177,orange,〔𢛨𢥃〕不高兴,𢛨
43.8296,-35.453205,orange,忧愁,𢛮
8.302067,-32.85414,orange,〔𢜗慃〕乖戾,𢜗
-22.066664,11.649454,orange,《餘文》先擊切,𢜣
0.44120428,-39.202766,orange,不安貌,𢜨
-3.7195554,-32.707382,orange,〔𢜩㥓〕1.不安貌,𢜩
-46.80957,4.67012,orange,心以为然,𢜪
17.055021,-0.012655155,orange,惩治,𢜬
38.473026,-17.35682,orange,抚爱；怜爱,𢜮
-34.98144,13.155945,orange,《對韻音訓》莫補切,𢜯
-43.92606,-14.267161,orange,快,𢜰
38.082844,-35.3038,orange,忧思,𢜱
50.619324,-19.364578,orange,心乱,𢜲
-46.040874,1.0176314,orange,小怒,𢜳
-47.42024,1.1255112,orange,〔𢜴慀〕怒貌,𢜴
-43.92606,-14.267161,orange,快,𢜶
-24.381147,-41.796753,orange,劣,𢜸
-6.1531563,-43.026867,orange,〔𢜻𢟊〕愚蠢貌,𢜻
-8.618941,-43.116886,orange,愚貌,𢜼
-24.937382,18.356277,orange,《集韻》其季切,𢜽
19.737762,-35.978962,orange,心不安,𢜿
-36.94131,-21.319914,orange,《奚韻》度骨切,𢝀
9.329365,-62.05821,orange,〔㥊𢝁〕见“㥊”,𢝁
-35.304832,0.71429247,orange,憧,𢝂
8.780561,-58.835457,orange,〔㦄𢝅〕见“㦄”,𢝅
14.450081,-11.255845,orange,迟重；迟缓,𢝆
-0.7532258,-40.469795,orange,心惊貌,𢝇
43.8296,-35.453205,orange,忧愁,𢝈
24.019686,-34.749493,orange,心里害怕,𢝉
31.069242,-46.358677,orange,怨恨,𢝍
-29.56028,13.13816,orange,《川篇》古懸切,𢝓
-33.249565,14.574003,orange,《類篇》：“𢝬，音示,𢝬
-28.40028,7.7563615,orange,《搜真玉鏡》：“𢝯，音銀,𢝯
-27.41173,7.7470245,orange,《搜真玉鏡》：“𢝳，鼓、昱二音,𢝳
-27.504906,14.997338,orange,《字彙補·心部》：“𢝴，牛路切，音悮,𢝴
-23.566286,8.401341,orange,《搜真玉鏡》：“𢝸，古卧切,𢝸
-2.8427918,-28.347618,orange,〔寧𢝹〕心安,𢝹
50.619324,-19.364578,orange,心乱,𢞇
-53.724735,2.483749,orange,毛革,𢞉
-2.3975072,-45.567215,orange,忧貌,𢞏
-43.92606,-14.267161,orange,快,𢞐
-45.763275,0.36560467,orange,敕戒,𢞒
0.50914466,-40.986664,orange,恐惧貌,𢞕
14.204513,-15.156565,orange,性恶,𢞗
-30.519638,2.2647161,orange,通,𢞗
43.8296,-35.453205,orange,忧愁,𢞚
42.58057,-36.23756,orange,忧愁,𢞜
-16.86475,-29.300077,orange,忖度,𢞞
32.9293,-4.6809845,orange,烦,𢞟
-33.015804,15.582212,orange,《類篇》他合切,𢞠
8.737496,-60.8086,orange,〔慃𢞡〕见“慃”,𢞡
-56.326706,4.249716,orange,心明,𢞦
31.069242,-46.358677,orange,怨恨,𢞭
6.9535556,-58.145626,orange,〔𢜻𢟊〕见“𢜻”,𢟊
-11.809058,-34.36334,orange,多端,𢟢
52.195854,17.271067,orange,怅恨,𢟣
0.21886952,-44.11135,orange,忧愁貌,𢟤
6.1085386,-62.375336,orange,〔𢟨𢟧〕见“𢟨”,𢟧
-4.356424,-21.95557,orange,〔𢟨𢟧〕心惑,𢟨
16.120527,-42.685673,orange,谨慎,𢟩
-15.2064495,-34.70514,orange,止息,𢟪
-14.00406,-31.93011,orange,〔𢟭𢟭〕勤力,𢟭
-3.1876004,-38.256577,orange,不动貌,𢟯
22.538656,11.761955,orange,情态,𢟯
-46.93518,3.2110305,orange,〔忦𢟰〕悭吝人,𢟰
48.608578,-14.836295,orange,〔懵𢟱〕迷乱,𢟱
48.805393,-21.200024,orange,忧闷,𢟳
30.842003,-12.706675,orange,放纵,𢟴
-2.8099692,-15.760629,orange,忌,𢟾
-41.483494,-25.197296,orange,慢,𢟿
-27.399767,8.190224,orange,《搜真玉鏡》音心,𢠝
-24.48167,12.328763,orange,《川篇》蘇到切,𢠡
-25.864191,8.0192,orange,《搜真玉鏡》音庶,𢠫
15.8558655,-27.227402,orange,暴虐,𢠬
-13.809833,14.483294,orange,《乾坤鑿度》：‘譩念*虞思*慷𢠭,𢠭
-22.565453,-50.781944,orange,怒,𢠲
-54.014603,-6.097153,orange,〔勜𢠷〕力大,𢠷
29.452688,-36.070484,orange,恐惧,𢠹
8.1174,-57.975952,orange,〔惿𢠹〕见“惿”,𢠹
-8.839556,-21.184937,orange,心起,𢠺
-5.0603547,-27.0348,orange,〔𢠼慀〕心不平,𢠼
18.03248,52.247345,orange,谐,𢠿
-48.639927,0.20763835,orange,惛,𢡀
-4.7216015,-35.891083,orange,心热貌,𢡁
-2.5981135,-38.59919,orange,〔𢡂慂〕动貌,𢡂
12.913675,13.882753,orange,满,𢡃
27.150879,-33.26778,orange,胆怯,𢡇
57.11199,-17.193304,orange,恭谨,𢡈
-35.129112,-2.3288665,orange,悭,𢡉
-39.05611,22.835083,orange,智,𢡍
-19.909798,-8.0005665,orange,意,𢡎
8.367677,-26.83947,orange,盛受；容受,𢡏
-2.2569551,48.321865,orange,谨,𢡑
-38.07529,19.201227,orange,志,𢡒
-25.434273,-1.0286125,orange,明,𢡰
-34.93016,16.329035,orange,《類篇》古脂切,𢡴
-24.643442,6.6617017,orange,《搜真玉鏡》：“𢡵，奴乱、如遠二切,𢡵
-24.724743,14.909757,orange,《餘文》：“𢡹，時冗切，自要𢡹,𢡹
44.964314,-37.53942,orange,〔𢢁☀〕烦恼；忧愁,𢢁
-34.808437,6.0607533,orange,《奚韻》私骨切,𢢒
43.8296,-35.453205,orange,忧愁,𢢓
30.233824,-31.958792,orange,惊恐,𢢖
19.843723,-34.889744,orange,心不安；不愉快,𢢗
-0.5617904,-48.476524,orange,危；惧,𢢜
40.262817,-23.318928,orange,疲惫,𢢞
43.8296,-35.453205,orange,忧愁,𢢞
-47.490955,2.6971078,orange,敕诫,𢢞
-31.386206,15.114062,orange,《類篇》：“𢢹，香仲切,𢢹
-25.864191,8.0192,orange,《搜真玉鏡》於希切,𢣉
-48.988518,1.0602583,orange,恶视,𢣊
7.639377,-59.622746,orange,〔悿𢣎〕见“悿”,𢣎
16.120527,-42.685673,orange,谨慎,𢣏
20.80946,-47.974705,orange,恭敬,𢣐
-47.844284,3.4064798,orange,〔𢣓㤴〕轻薄貌,𢣓
-26.79191,21.011387,orange,《集韻》民堅切），平仙明,𢣔
-0.9308013,-21.553444,orange,〔𢣗㦬〕1.羞惭貌,𢣗
11.801481,-9.582323,orange,忘记,𢣘
7.639377,-59.622746,orange,〔忊𢣙〕见“忊”,𢣙
-8.085123,-22.525778,orange,心弱,𢣚
1.9412503,12.267407,orange,设仓,𢣞
10.835568,7.2490134,orange,温习；复习,𢣠
7.639377,-59.622746,orange,〔憉𢣦〕见“憉”,𢣦
42.58057,-36.23756,orange,忧愁,𢣻
5.091912,-20.152702,orange,详察,𢣼
7.5725613,-31.56792,orange,性情疏放,𢤁
-10.812835,-56.51547,orange,恨,𢤂
-4.7765713,-43.093273,orange,〔惺𢤄〕聪慧貌,𢤄
13.743153,40.263023,orange,恶,𢤆
-16.371088,19.083517,orange,瞋怒貌,𢤋
-6.4062676,-20.320412,orange,心无足,𢤍
-37.195187,-25.61936,orange,取,𢤎
-34.186638,1.6999832,orange,搦,𢤎
-18.38893,-20.263891,orange,定意,𢤐
-48.283096,2.5597472,orange,《川篇》莫耕切,𢤘
-59.289455,-6.60068,orange,美,𢤧
-2.556403,5.4453993,orange,心所营,𢤩
57.11199,-17.193304,orange,恭谨,𢤫
-16.86475,-29.300077,orange,忖度,𢤯
39.053207,-33.315025,orange,惆怅,𢤰
-22.715015,-14.765361,orange,〔𢤱悷〕也作“𢤱戾”,𢤱
-49.655388,0.60426116,orange,〔𢤲怱〕急遽貌,𢤲
9.374767,-57.699684,orange,〔𢛨𢥃〕见“𢛨”,𢥃
21.44854,-23.903347,orange,吝啬,𢥋
25.545593,-26.999578,orange,惭愧,𢥌
1.6310048,16.475164,orange,卫,𢥏
5.4563766,-2.8865738,orange,用力极,𢥐
5.4129276,-13.249747,orange,有二心，离心,𢥘
14.0938,-36.464817,orange,性急,𢥚
-33.112648,14.040056,orange,《類篇》：“𢥳，音呵,𢥳
-37.598354,-12.878599,orange,〔𢥽𢟦〕不明,𢥽
0.0031165467,-37.60322,orange,心神恍惚貌,𢦅
30.053,-36.754715,orange,恐惧,𢦈
-51.21369,-1.6204689,orange,《廣録志》,𢦊
-48.30548,3.8888037,orange,飞貌,𦑑
-25.034718,29.811766,purple,厚,䚮
-13.270921,-21.953186,purple,不知,䚳
-22.565453,-50.781944,purple,怒,䚴
31.346815,-9.327326,purple,引诱,䚵
41.380314,6.4656897,purple,大声呵斥,䚶
-47.65004,4.465703,purple,诚言,䚷
45.031136,29.412645,purple,应答声,䚷
30.337566,4.1744375,purple,戏谑,䚷
-48.95854,2.1329763,purple,言善,䚸
8.895514,20.515596,purple,从,䚻
-22.372187,7.732023,purple,消息，音信,䚽
22.999533,23.448212,purple,啼不止,䚿
-11.970511,-13.580449,purple,欠而言,䚿
-48.88384,3.040524,purple,权言合道,䛀
-46.971413,-5.1646614,purple,詉,䛀
13.090089,-30.48488,purple,〔䛀諺〕自矜,䛀
46.48153,26.191698,purple,〔䛁䛁〕低语声,䛁
-17.70036,41.729637,purple,人名用字,䛃
36.849915,-15.162449,purple,安慰,䛄
-36.100735,-48.44376,purple,多言,䛅
28.897804,-0.29718342,purple,䛈志，发誓,䛈
-47.932205,-4.936379,purple,诱言,䛉
-47.16037,-2.394526,purple,喜笑不止貌,䛊
-1.6943791,-26.40474,purple,谓,䛊
3.8382182,-15.400994,purple,谋,䛋
13.663941,24.433933,purple,〔䛌䜊〕乱语,䛌
-36.100735,-48.44376,purple,多言,䛍
-47.242912,-1.7124907,purple,怒呵,䛎
-18.733654,-4.725441,purple,呼人,䛏
-47.446648,-3.1380153,purple,言以示人,䛏
-10.903007,-12.54764,purple,言不通,䛏
-28.80059,-13.4025135,purple,拿,䛔
19.086319,0.22780484,purple,斥责别人的过失；揭发别人的隐私,䛗
-23.27639,6.8360004,purple,信,䛘
-36.100735,-48.44376,purple,多言,䛘
-10.539835,-36.692253,purple,〔䜡䛙〕闻香貌,䛙
24.402765,7.5381136,purple,赞美,䛚
46.958443,-30.786484,purple,欢喜,䛝
-36.100735,-48.44376,purple,多言,䛞
-13.62549,-13.5113735,purple,〔䛠譳〕不能言,䛠
18.791183,-17.406242,purple,〔詆䛢〕狡猾,䛢
-13.082268,-10.388924,purple,言,䛣
-12.105867,-19.865665,purple,〔䛣譠〕不决,䛣
17.467405,-36.339836,purple,心急促,䛤
15.116965,24.551567,purple,〔䛥䛥〕语,䛥
5.7245984,55.99741,purple,语气,䛥
13.184618,19.962166,purple,大语；大言,䛥
21.987625,0.81841576,purple,说人坏话,䛩
-11.090419,-13.945069,purple,〔䛩訝〕言不正,䛩
-36.100735,-48.44376,purple,多言,䛪
-28.89046,-15.555286,purple,〔譸䛫〕也作“譸張”,䛫
-16.986301,41.056118,purple,𧩗人名用字,䛫
-9.3822975,-10.391932,purple,往来言,䛬
-13.082268,-10.388924,purple,言,䛭
-9.368875,-15.705023,purple,言狠,䛭
-13.082268,-10.388924,purple,言,䛭
-20.297935,-1.2904221,purple,毁,䛮
-47.382103,0.28390938,purple,言有则,䛯
3.8382182,-15.400994,purple,谋䛰,䛰
-34.604626,17.283873,purple,《類篇》徒私切,䛱
9.662277,-26.960201,purple,诬谤,䛳
-48.142025,-2.4723465,purple,〔䛳消〕克当,䛳
12.000379,21.472477,purple,语相戏,䛴
-6.2442284,54.746983,purple,妄语,䛴
-15.758541,13.975855,purple,慰,䛷
-23.955467,0.327807,purple,䛹散,䛹
16.590178,-1.6760018,purple,相责；指责,䛹
-36.100735,-48.44376,purple,〔䜞䛽〕多言,䛽
23.147627,-0.3730532,purple,儳言，插话,䛽
-48.071854,-3.7914531,purple,〔䛽𧬬〕言不定,䛽
-27.140234,-0.46127877,purple,慧；狡猾,䛿
-20.668167,31.080122,purple,谪,䜃
-17.018745,-14.859861,purple,就；依就,䜅
16.657736,-1.7965676,purple,责；指斥,䜅
-47.111298,-0.48873782,purple,言疾,䜆
-5.3332396,2.0470996,purple,以大对小之言,䜆
10.434901,-60.195305,purple,〔䛌䜊〕见“䛌”,䜊
-24.865377,-29.609495,purple,中止,䜋
-2.7086058,-20.27041,purple,〔䜍讈〕1.巧言,䜍
43.358532,25.9111,purple,声,䜎
39.552814,21.772005,purple,声多,䜎
-12.700842,-12.506177,purple,退言,䜏
38.577003,-4.8657384,purple,毁谤,䜐
15.2966,21.97254,purple,语；告,䜒
-48.76988,-3.1074216,purple,〔讋䜓〕言失,䜓
10.981535,0.4938392,purple,顺着他人的意思说话,䜔
19.384268,-5.709177,purple,夸大,䜕
35.82133,0.07378234,purple,〔譀䜕〕争骂怒貌,䜕
-46.7315,-1.1116962,purple,〔䜗𧥸〕怒言,䜗
6.9535556,-58.145626,purple,〔𧫿䜗〕见“𧫿”,䜗
-26.671942,-0.89938915,purple,不慧,䜙
5.8799767,-58.634575,purple,〔𧨵䜙〕见“𧨵”,䜙
11.349618,22.240683,purple,〔䜚誻〕语相及,䜚
9.504668,-58.764927,purple,〔𧨩䜝〕见“𧨩”,䜝
-10.539748,-36.692345,purple,〔䜡䛙〕闻香貌,䜡
16.517935,-27.203405,purple,〔䜢搏〕凶暴，狠毒,䜢
24.740805,-2.0707598,purple,说，说话,言
18.161531,2.1347156,purple,诉讼,言
-10.833839,0.80893844,purple,〔言言〕和敬貌,言
5.8607335,27.883476,purple,评议；评定,訂
-9.660313,6.6530647,purple,报丧,訃
-1.043056,-9.056128,purple,逼迫,訄
26.330803,9.425901,purple,戏言,訄
-57.076817,12.100409,purple,安,訅
28.703926,39.052803,purple,鸣叫,訆
37.857075,20.533724,purple,骇言声,訇
6.4645915,14.963381,purple,总计,計
-36.100735,-48.44376,purple,多言,訉
46.219627,-7.9644156,purple,询问,訊
-48.188972,-1.6560367,purple,挐,訋
19.748447,-26.772644,purple,溃乱,訌
22.837236,-39.11613,purple,疑心,訍
19.005787,-0.36839974,purple,揭发别人的阴私,訍
-3.4592435,5.659925,purple,治理；整治,討
-49.19616,-0.9448449,purple,诡讹,訏
-6.949961,-35.792015,purple,〔訏訏〕广大貌,訏
18.938494,-0.1689358,purple,攻击别人的短处；揭发别人的阴私,訐
30.171074,0.8912715,purple,直言不讳,訐
1.2639083,-36.141384,purple,〔訑訑〕自满；自得貌,訑
-11.090465,-13.94512,purple,言不正,訑
14.76412,-40.344543,purple,出言缓慢谨慎,訒
18.73212,5.5213165,purple,教导；教诲,訓
-3.444401,-39.71125,purple,〔訔訔〕争辩貌,訔
37.91102,-1.2555957,purple,诽谤；讥刺,訕
-24.4868,-29.637245,purple,停止；终止,訖
-12.889852,2.2296605,purple,寄托,託
8.954305,17.548359,purple,记载；记录,記
7.125438,30.790583,purple,讹误；差错,訛
20.920704,8.146796,purple,〔訜𧥼〕言语不定,訜
29.98989,-29.63984,purple,惊奇，诧异,訝
-49.58282,-2.5536947,purple,巧言貌,訞
29.020247,6.705727,purple,争论，争辩,訟
-60.323235,-31.450802,purple,姓,訢
-5.6448865,-32.989876,purple,〔訢訢〕谨敬戒慎貌,訢
7.5445495,-2.8015287,purple,将远离而相告别,訣
26.055042,-7.450534,purple,言语迟钝,訥
-8.686211,-29.978388,purple,诚实不欺,訦
29.500088,6.8971705,purple,争辩,訩
44.89557,-7.0409036,purple,咨询；征求意见,訪
48.46587,2.7917624,purple,吵闹；烦扰,訬
-57.95123,0.1566199,purple,高,訬
0.72815645,6.756944,purple,陈列；安置,設
9.520395,4.5338473,purple,易怒而好与人争论,訮
-37.839447,12.050445,purple,《龍龕手鑑》所瓦切,訯
36.11121,28.128086,purple,〔訰訰〕杂乱,訰
50.21168,-13.87686,purple,乱言貌,訰
13.714947,0.48328468,purple,应允；认可,許
-27.925518,-18.514624,purple,〔許許〕也作“所所”、“滸滸”,許
23.23041,3.9992619,purple,告诉；诉说,訴
-14.717469,-0.100898236,purple,暗中窥察,訵
38.909695,2.6795068,purple,大声斥责；责难；责备,訶
-31.552895,4.1310887,purple,申说,訷
33.25077,-10.172309,purple,受迷惑；引诱,訹
-12.669291,-0.7134252,purple,省视；查考,診
8.112513,8.015938,purple,用文字来解释词句,註
-48.09712,0.73846287,purple,谏正,証
11.555644,-0.49232647,purple,不想使其上级满意,訾
2.9841313,9.652474,purple,衡量；计量,訾
-36.100735,-48.44376,purple,多言,詀
