Vector1,Vector2,Color,Meaning
-16.786226,-4.355197,blue,伹:浅
-18.390854,22.44619,blue,伺:侦候；暗中探察
10.453453,-24.4104,blue,伺:〔伺候〕侍候；事奉
9.715456,-20.135273,blue,伻:使者
-8.440282,10.146654,blue,似:相像；类似
73.62075,35.638233,blue,似:助词
26.839205,-5.0011473,blue,伽:〔伽蓝〕梵文saṃghârāma（僧伽蓝摩）译语的略称
62.170208,5.2253056,blue,伽:译音字
62.170208,5.2253056,blue,伽:译音字
-13.2794895,-28.451742,blue,伾:pī 　㊀《廣韻》敷悲切，（《集韻》攀悲切）平脂滂
16.995237,-4.4043097,blue,伾:山岭重叠貌；又为山名
16.994854,-4.4043,blue,伾:山岭重叠貌；又为山名
-7.278842,44.738014,blue,伿:懈怠；不敬
-42.32913,25.721853,blue,佁:痴呆貌
-24.3226,1.3753473,blue,佁:至
-18.239262,-8.952245,blue,佁:〔佁儗〕1.停滞不前
-18.728933,-6.9383526,blue,佂:〔佂伀〕1.惊恐；慌忙
7.8344574,-5.5029597,blue,佃:耕种田地
7.869133,-6.052646,blue,佃:农民向地主或官府租种土地
-19.500792,-54.56945,blue,佄:〔僋佄〕无仪
14.265885,-11.934791,blue,佅:我国古代东部少数民族的乐名
-5.680576,-9.330198,blue,但:脱衣露出上身
-11.649438,-2.79633,blue,但:凡；凡是
-4.30972,-9.076184,blue,但:古指吹竽的人
-6.4653516,-42.199013,blue,佇:久立
22.336742,-41.96905,blue,佉:神名
61.687366,6.2454443,blue,佉:梵书音译字
-18.842358,-1.6682129,blue,佌:小；卑微
7.989576,-7.8783627,blue,位:朝廷中群臣的位列
-33.506325,-35.9532,blue,位:通“涖”
-8.853737,-1.8843105,blue,低:矮；离地面近（与“高”相反）
-47.851807,11.508027,blue,住:停止
25.097046,2.4439206,blue,佐:辅助
24.91509,2.0400224,blue,佑:辅助；保护
42.901505,21.4442,blue,佒:驼背
48.29148,14.231133,blue,佒:乐
19.699406,-29.857405,blue,体:狱名
-22.367197,-37.847363,blue,体:“體”的简化字
44.911964,-5.723358,blue,佔:低声耳语
-17.594141,-8.206462,blue,佔:〔佔侸〕1.轻薄
-7.914652,-5.966483,blue,何:担；挑
43.209682,34.72342,blue,何:问
14.065625,26.856644,blue,佖:媟嫚；无威仪
-34.55182,-46.548992,blue,佗:美
-31.268616,-37.861393,blue,佗:通“拕（拖）”
-46.16226,-1.486251,blue,佗:加
-54.10328,61.875614,blue,佘:姓
54.657833,19.857946,blue,余:语气词
-4.402237,-52.49761,blue,余:〔接余〕莕菜
43.886616,-47.889072,blue,余:〔余吾〕水名
-54.10328,61.875614,blue,余:姓
6.268304,15.189793,blue,佚:弃用；隐遁
-14.851713,-21.454174,blue,佛:〔仿佛〕《説文·人部》：“佛，見不審也
-20.995234,-52.758667,blue,佛:〔佛仡〕勇壮
4.4158797,-6.165414,blue,佛:佛陀（梵文Buddha）的简称，意为“觉者”
5.545652,9.400402,blue,作:产生；兴起
10.6868,-3.6204946,blue,作:工场；作坊
-8.09929,-51.797142,blue,佝:〔佝瞀〕愚昧无知
-4.8236094,-10.974706,blue,佝:矮小畸形
-0.75811934,-44.590515,blue,佞:巧言善辩；谄谀
-54.10328,61.875614,blue,佟:姓
65.563416,23.307264,blue,你:代词
43.29606,17.821848,blue,佡:轻
-12.692048,81.96899,blue,佢:方言
11.172676,-21.118101,blue,佣:佣金
-22.700724,-39.304203,blue,佣:“傭”的简化字
15.904597,-13.621513,blue,佤:我国少数民族名
0.6467509,-21.940706,blue,佧:〔佧佤族〕*佤*族的旧称
3.3162394,-6.934107,blue,佩:古时系在衣带上的装饰品
-22.212336,13.324339,blue,佪:〔佪佪〕心中不明白
-54.10328,61.875614,blue,佫:姓
-39.108433,24.705927,blue,佬:〔侾佬〕大貌
-0.28188178,-2.2352936,blue,佬:称成年男性（含轻视意）
-10.8932295,-55.25709,blue,佭:《川篇》音降
-8.511488,0.9734333,blue,佮:相合；聚合；通力合作
-54.10328,61.875614,blue,佮:姓
-42.29023,-23.272932,blue,佯:诈；假装
9.200575,-5.6701326,blue,佰:古代军队编制单位，十人为什，百人为佰
-15.809815,6.665924,blue,佲:好
-34.710396,-45.95328,blue,佳:美；好
-0.9498395,-5.506853,blue,佴:相次，随后
-79.585304,20.049404,blue,佴:姓
3.296427,3.8581378,blue,併:并列；并行
-26.574139,-6.4224916,blue,佶:正
-1.3011736,-22.618069,blue,佷:〔佷山〕*汉*县名，属*武陵郡*，在今*湖北省**长阳土家族自治县*西
-9.439199,-0.076354444,blue,佸:相会；到
-22.567413,31.482662,blue,佹:乖戾；背离
67.48439,30.52908,blue,佹:副词
-17.3904,45.5487,blue,佺:〔偓佺〕见“偓”
7.40097,34.741356,blue,佻:轻薄放纵；不庄重
-17.192965,-51.85799,blue,佻:独行貌
-1.6048149,-29.843952,blue,佻:轻疾
7.4202776,-1.8792866,blue,佻:悬挂
3.590073,-59.966682,blue,佻:宽缓
-5.472316,-32.423008,blue,佻:傲
-11.496421,-23.863186,blue,佻:樂志》：“佻正嘉吉弘以昌
14.101044,2.412827,blue,佼:交往；交际
-3.4624298,8.67689,blue,佼:超出一般
-45.784718,6.2413206,blue,佼:仿效
-15.337011,4.389406,blue,佽:便利
3.8834686,-8.995538,blue,佾:古代乐舞的行列，一行八人叫一佾
13.200378,-16.303661,blue,使:命令；派遣
2.289447,-0.35360974,blue,侁:〔侁侁〕1.行走的声音
-9.493587,32.451183,blue,侂:寄托；依托
1.3393968,36.162674,blue,侃:刚直；理直气壮
-53.97224,-17.210613,blue,侄:坚；牢
-2.9898112,2.2613313,blue,侅:〔奇侅〕非常；特殊
66.253,-1.1352153,blue,侅:〔無侅〕人名
9.360052,-22.066202,blue,來:小麦
31.511326,25.294706,blue,來:勤勉；劝勉
20.445835,-1.8744227,blue,侇:辈；类
-3.539156,-47.639835,blue,侈:掩胁，自高自大，盛气凌人
-4.6687307,46.58317,blue,侉:疲惫
-7.987649,-39.59853,blue,侉:怯
42.27852,-12.681471,blue,侉:痛呼
-9.181657,-14.512005,blue,侉:怪辞
-44.373623,-36.444397,blue,侊:大；盛
-20.260286,-0.6164191,blue,例:类；列
10.41121,-24.484112,blue,侍:侍奉；伺候
-4.7339177,-10.816662,blue,侏:〔侏儒〕1.身材矮小的人
1.6581933,-19.645672,blue,侏:华
39.218185,7.9823627,blue,侐:清静；寂静
7.5235643,-15.797299,blue,侑:在筵席上助兴、劝食或陪侍
-29.385561,19.7523,blue,侒:〔侒侒〕不惧
-39.108433,24.705927,blue,侓:〔侓魁〕大貌
-0.48857677,5.341497,blue,侔:齐；等同
-36.476536,22.89919,blue,侕:众多貌
29.02343,1.3399032,blue,侖:伦理；次序
-38.009518,34.652332,blue,侗:长大
-31.294043,33.58093,blue,侗:幼稚；无知
9.972611,4.357713,blue,侗:形状
8.110558,31.428305,blue,侗:诚恳的样子
-52.212975,2.3508148,blue,侘:〔侘傺〕失意貌
0.35997155,45.602123,blue,侙:惊恐；心不安
-19.258675,1.1819904,blue,侚:疾速
-7.7711034,29.299934,blue,侚:远
-32.610157,13.3741455,blue,侚:使
22.390173,-2.85041,blue,供:陈设；摆放
14.322225,-1.3725843,blue,供:供给；奉养
-4.1887217,-45.312965,blue,侜:壅蔽
-25.214994,-0.82154864,blue,依:倚傍；靠着
-43.61912,9.347036,blue,依:譬喻
-34.450203,8.163671,blue,侞:均
-24.934114,-27.83112,blue,価:《川篇》音似
17.411938,-28.091965,blue,侣:同伴；伙伴
-5.768064,37.605362,blue,侮:欺凌；欺侮
2.9925156,-8.113072,blue,侯:古时射礼所用射布；箭靶
-2.3155937,-23.90043,blue,侯:〔闽侯〕县名，在*福建省*，东邻*福州市*
2.178817,-6.590648,blue,侱:役
2.8301468,-11.065861,blue,侲:童子
7.319366,-3.7856126,blue,侲:养马人
-24.276215,-17.591187,blue,侲:欲仆
-42.03015,-45.39825,blue,侳:安
-79.585304,20.049404,blue,侴:姓
-15.923994,42.092525,blue,侵:渐进
-28.749153,30.51237,blue,侵:形貌短小丑陋
-32.722225,3.7114642,blue,侷:〔侷促〕也作“局促”
-19.423168,46.95073,blue,侸:〔佔侸〕见“佔”
-11.37783,-52.442776,blue,侹:长貌
-19.240173,50.140884,blue,侺:〔𠐼侺〕见“𠐼”
0.2725377,38.43278,blue,侻:简单；直率
-21.327759,5.271822,blue,侻:恰好；相宜
1.0174104,33.80468,blue,侼:强戾；强横
-39.108433,24.705927,blue,侾:大貌
29.524668,52.681694,blue,便:安适
-10.750013,15.668331,blue,便:有利；合宜
21.942123,-36.72428,blue,便:古县名
-44.35431,-14.690177,blue,俀:弱
-13.49236,-20.028242,blue,係:－（5）〕《説文》：“係，絜束也
-19.66118,4.044825,blue,促:紧迫；急速
5.023454,12.519932,blue,俄:瞬间；极短暂的时间
2.022791,-17.320135,blue,俅:冠饰貌
-79.585304,20.049404,blue,俆:姓
15.020218,76.03965,blue,俆:〔俆州〕古地名
51.683598,30.7863,blue,俇:远行
-6.5259433,-53.29889,blue,俇:〔俇俇〕惶遽
51.683598,30.7863,blue,俇:远行
-47.19914,-19.07732,blue,俈:暴
-12.692048,81.96899,blue,俉:方言
-12.972942,4.651645,blue,俊:才智超群的人
7.7925687,-5.259854,blue,俋:〔俋俋〕耕地的样子
2.2721696,24.769657,blue,俌:辅佐
7.3130574,-11.961504,blue,俎:古代祭祀或宴会时盛放牲体的礼器
-28.503944,26.331835,blue,俏:漂亮，美好
15.763371,-0.9347992,blue,俏:反琴声
-25.08489,37.61686,blue,俐:〔伶俐〕聪慧；机灵
3.192025,-12.054458,blue,俑:古代殉葬用的木制或陶制的偶人
-25.069016,5.6058035,blue,俒:完全
-0.57148486,-8.7259,blue,俓:水的直波
-41.40589,-10.11899,blue,俓:急
-43.589943,9.334006,blue,俔:譬喻；好比
21.411905,-20.827839,blue,俔:间谍；暗探
-19.240173,50.140884,blue,俕:〔僋俕〕见“僋”
-26.569061,5.3915133,blue,俖:不肯
23.97398,4.3638477,blue,俗:风俗；习惯
18.395943,8.523725,blue,俘:俘虏；作战时擒获的敌人
19.62143,12.331031,blue,俙:诉讼时当面对质
-4.3856945,-2.9573839,blue,俚:聊赖，依托
-38.595882,-26.228613,blue,俚:勤
-31.570768,13.448886,blue,俜:使；放任
3.9939458,1.3877046,blue,保:负幼儿于背
2.5444987,-13.257239,blue,俞:古代刳空树木做船
8.47644,31.144983,blue,俞:〔呴俞〕态度温和的样子
-35.725384,-36.641438,blue,俞:通“瘉（愈）”
66.253,-1.1352153,blue,俞:〔俞兒〕人名
25.640852,-28.19835,blue,俞:〔離俞〕鸟名，即“離朱”
-48.302,-38.49376,blue,俟:大
-60.128292,17.315317,blue,俟:〔万俟〕复姓
4.9278274,-2.7243404,blue,俠:侠义；见义勇为
-52.114773,-21.919981,blue,信:诚实；不欺
-33.64566,-40.05003,blue,信:通“申”
-41.171623,28.13528,blue,俣:〔俣俣〕魁伟貌
-1.9452317,-23.55639,blue,俤:*日本*字
6.334477,1.6375214,blue,俥:船上动力机器的简称
14.594668,-6.189849,blue,俥:我国象棋棋子名称，红方的“車”写作“俥”
9.667879,-0.67467487,blue,修:修饰；装饰
10.047068,19.348122,blue,俯:屈身；低头
-26.039055,3.287223,blue,俰:和
-7.833667,2.4122148,blue,俱:共同；一起
-3.4229026,-56.97818,blue,俳:杂戏；滑稽戏
-3.422902,-56.979164,blue,俳:杂戏；滑稽戏
-16.750353,-4.425804,blue,俴:浅；薄
13.969001,10.453434,blue,俵:分给；散发
-40.148365,-2.7806258,blue,俶:始
-46.469833,-27.169817,blue,俶:善
-4.520603,-30.191437,blue,俶:𠉃低
5.661523,25.45385,blue,俷:背弃；败坏
-37.0166,-28.446518,blue,俷:薄
5.661523,25.45385,blue,俷:背弃；败坏
11.592888,-9.147936,blue,俸:俸禄，旧时官吏的薪水
-16.572723,44.022408,blue,俸:密不见
-48.302,-38.49376,blue,俺:大
-12.009919,84.0322,blue,俺:方言
20.697695,-33.53948,blue,俽:州名
-16.67671,-53.502827,blue,俾:门役
-20.739292,-21.166445,blue,俿:《奚韻》直宜切
-38.89793,-23.36605,blue,倀:狂
-38.94992,26.431698,blue,倀:独立貌
-15.560002,-54.70703,blue,倀:〔倀悙〕疏率
57.836388,6.25758,blue,倁:佛经译音用字，无实义
30.73618,36.774364,blue,倃:毁谤
-2.0609455,-38.22199,blue,倄:击刺
-19.210964,-52.192486,blue,倄:痛呼声
-5.526588,-0.75123286,blue,倅:副
2.8498237,-1.2071769,blue,倆:〔伎俩〕1.技能；技巧
57.59884,-36.694317,blue,倆:数词
29.187672,59.223167,blue,倇:欢乐
-19.374947,51.245846,blue,倈:见
-36.37409,21.580008,blue,倈:声软小貌
4.323405,-4.641151,blue,倉:收藏谷物的地方
-39.936565,25.348457,blue,倊:困貌
-18.37678,-3.302067,blue,個:偏
0.9069608,5.9241843,blue,個:〔自个儿〕自己
1.3260121,-8.733432,blue,倌:古代主管车乘的小臣
-9.112376,20.867044,blue,倍:违背；背叛
6.8457417,-8.991643,blue,倍:传说中的河神名
-15.645671,14.327148,blue,倏:奔走
-3.7862377,-11.1414385,blue,們:〔們渾〕丰满；肥满
4.000438,1.9171518,blue,們:用在人称代词或指人的名词后面，表示复数
-24.247536,-17.59317,blue,倒:仆；倒下
7.2020545,9.061406,blue,倒:颠倒
-30.769156,22.0483,blue,倓:安然不疑
-34.76139,46.501373,blue,倓:动
2.459132,34.577984,blue,倔:顽强，固执
2.2633226,31.78628,blue,倔:性子直，态度生硬
-41.223534,-28.755724,blue,倕:重
11.416081,46.877014,blue,倖:侥幸
11.416081,46.877014,blue,倖:侥幸
25.097046,2.4439206,blue,倗:辅助
-26.489166,-4.119047,blue,倘:惊疑欲止貌
2.3088603,-0.44562018,blue,候:观察；守望
-5.472316,-32.423008,blue,倚:傲
-0.94352686,0.7674288,blue,倚:依靠在物体或人身上
3.4226055,-9.318079,blue,倛:古代打鬼驱疫时用的面具
-1.4869043,24.854198,blue,倛:〔倛儗〕迟疑不前
5.9053893,36.617332,blue,倜:〔倜儻〕卓异；洒脱不羁
-43.975117,26.035442,blue,倜:〔倜𠍩〕痴貌
-21.289497,31.029804,blue,倜:乖张
12.969221,6.3232083,blue,倝:日出时光辉闪耀
-2.2355206,32.15865,blue,倞:强劲
-21.214933,23.370733,blue,倞:索求
1.1381073,5.0099754,blue,借:暂时使用属于他人的人、财或物品
-18.245766,47.391415,blue,倠:〔仳倠〕见“仳”
13.51365,-12.644878,blue,倡:古代歌舞乐人
26.153584,-12.819076,blue,倡:发歌；领唱
-15.551329,4.3180785,blue,倢:便捷；灵敏
-31.750397,33.326614,blue,倥:〔倥侗〕蒙昧无知貌
-2.605962,20.315184,blue,倥:〔倥偬〕1.事务烦多，急迫
-5.277456,45.72899,blue,倦:疲劳；劳累
7.081113,-9.181222,blue,倧:传说中的上古神人
5.745418,42.4562,blue,倨:傲慢；不逊
12.602517,-11.171168,blue,倩:古时男子的美称
-40.40165,10.465791,blue,倩:借；借助
39.33501,-21.444384,blue,倪:弱小；小儿
-19.229883,45.782623,blue,倪:〔俾倪〕见“俾”
20.017076,-1.9820766,blue,倫:辈；同类
4.902182,5.311927,blue,倬:大；显明
-1.2752434,-21.980259,blue,倭:我国古代称*日本*为*倭*
-4.3450055,-5.476263,blue,倭:〔倭墮〕发髻歪在一侧的发式
-6.847816,41.788662,blue,倯:庸贱；懒
-7.1777573,27.433016,blue,倰:长
-5.7818975,37.606876,blue,倰:欺凌
-1.3315921,-18.979355,blue,倱:〔倱伅〕1.传说远古*帝鸿氏*之子，四凶之一
-19.165598,51.7756,blue,倲:〔儱倲〕见“儱”
5.8262563,31.351038,blue,倲:〔𢙱倲〕愚蠢的样子
1.8954625,7.747234,blue,倳:树立；建立
63.106155,-0.058622833,blue,倴:人名用字
17.376423,76.60387,blue,倴:地名
63.106155,-0.058622833,blue,倵:人名用字
-1.6198734,-54.754704,blue,倷:吴方言
0.5807483,-22.297922,blue,倻:〔伽倻琴〕*朝鲜*族乐器名
-9.170273,13.06386,blue,值:措置
-9.014034,-5.8348823,blue,偃:仰；仰卧
-52.760567,-30.173328,blue,偄:敬
-20.543926,50.718468,blue,偅:〔儱偅〕见“儱”
-43.78302,-35.60466,blue,偆:富
-40.53132,10.627277,blue,假:借；贷
12.763523,-19.833597,blue,假:休息日；假期
-46.82541,-23.153513,blue,假:嘉，美好
12.40899,-40.047775,blue,假:假，伪
7.6394634,7.9434257,blue,假:货不好
-17.782965,2.409458,blue,偈:快速奔驰
-40.058575,24.02925,blue,偈:〔偈偈〕用力貌
26.63967,-5.041063,blue,偈:梵语“偈陀”（gāthā）的略称，义为“颂”，佛家唱词
14.202964,7.050603,blue,偉:奇异
-35.503227,2.731008,blue,偊:〔偊偊〕也作“踽踽”
5.5287566,0.5280609,blue,偋:隐僻；无人处
-79.585304,20.049404,blue,偌:姓
3.1595223,14.612111,blue,偌:这么；那么
-20.025723,9.816505,blue,偎:隐；不明晰
-23.002163,-6.3497896,blue,偏:倾斜；不平正
17.376423,76.60387,blue,偑:地名
-39.338436,-40.878464,blue,偒:直
7.183665,-9.102082,blue,偓:〔偓佺〕古代传说中的仙人
-0.55265886,33.527122,blue,偕:强壮
-13.508854,-12.391151,blue,偖:裂
-16.705004,-51.922344,blue,偗:直貌
-30.65024,-20.899885,blue,偙:〔偙儶〕困劣貌
3.9958653,7.138433,blue,做:作；从事某种工作或活动
-1.1264263,-15.575922,blue,偛:〔偛㑳〕小人
-47.85061,14.561208,blue,停:静止；止息
3.00498,-14.540087,blue,偝:裱糊
3.2866898,28.62159,blue,偞:迫于势，惧而自卑
43.29606,17.821848,blue,偞:轻
33.091522,11.790085,blue,偟:闲暇
37.5436,13.1054125,blue,偠:〔偠紹〕体态轻盈
45.50274,22.511057,blue,偠:〔偠㒟〕娇美
37.5436,13.1054125,blue,偠:〔偠紹〕体态轻盈
-14.178172,29.229397,blue,偡:齐整
-58.764004,-26.77856,blue,偢:〔傻偢〕不仁
-23.213806,42.136604,blue,偢:顾视；理睬
-7.3121824,6.6514187,blue,偣:女性思想不纯正
-1.2817817,-27.880455,blue,偤:侍
-0.8085524,33.441353,blue,健:强壮有力
-5.25447,26.08979,blue,健:难
-0.8085524,33.441353,blue,健:强壮有力
10.1452,-9.055,blue,偦:古时掌管捕捉盗贼的小官吏
-29.204933,-19.500332,blue,偦:疏
-37.47957,3.3574648,blue,偨:〔偨池〕也作“偨傂”、“柴池”
-3.6496146,-0.008172417,blue,偩:依照；摹仿
9.217004,-1.2161583,blue,偪:绑腿
26.167751,-37.989567,blue,偪:〔偪陽〕古国名
20.97334,0.62186176,blue,偫:积储；储备
-16.422352,46.552013,blue,偬:〔倥偬〕见“倥”
-18.552704,-52.964092,blue,偬:志众
-29.861189,-0.7778432,blue,偭:向；面向
1.0159711,0.28088546,blue,偮:人多的样子
1.0373223,-3.5351086,blue,偯:哭的余声曲折悠长
-14.309125,-27.632902,blue,偰:xiè　㊀《廣韻》私列切，入薛心
32.133083,-10.594627,blue,偰:〔㒝偰〕净
32.133083,-10.594627,blue,偰:〔㒝偰〕净
-28.413368,-10.9339695,blue,偱:述
-15.228467,-6.685705,blue,偲:能力强
31.47369,25.257404,blue,偲:〔偲偲〕相互劝勉督责
-31.079575,-53.729244,blue,偳:〔仯偳〕小
25.52258,12.088456,blue,側:旁边
33.712635,6.1188984,blue,側:狭窄
-12.009919,84.0322,blue,側:方言
-18.327267,22.644136,blue,偵:探听；暗中察看
5.154562,-10.620176,blue,偶:泥塑或木雕的人像
-8.699126,43.50773,blue,偷:苟且；怠惰
20.111212,36.480286,blue,偽:欺诈；假装
-2.9667501,-28.340906,blue,偽:船动摇貌
-26.319147,29.007267,blue,傀:魁伟；高大
-26.691158,-46.92109,blue,傀:〔傀儡〕木偶戏
-20.543926,50.718468,blue,傂:〔偨傂〕见“偨”
15.020218,76.03965,blue,傂:〔傂祁〕古地名
-29.913883,-0.7538632,blue,傃:向
-20.543926,50.718468,blue,傄:〔㑻傄〕见“㑻”
2.5104082,24.610458,blue,傅:辅佐，辅助
8.965359,33.408928,blue,傆:圆滑；随和
-59.69033,-15.151033,blue,傆:怒
45.540077,-11.298976,blue,傇:众
6.0342174,-10.743465,blue,傈:古代制作庙堂神主所用的木材
62.18778,0.7414672,blue,傉:姓名用字
-14.406776,-53.482353,blue,傉:愁惋
62.18778,0.7414672,blue,傉:姓名用字
27.435078,-22.111692,blue,傊:优
-36.72433,3.4226298,blue,傋:〔傋𠈵〕也作“𠈵傋”
-8.099267,-51.79708,blue,傋:〔傋𠊮〕愚昧无知
-0.19308624,-21.59874,blue,傌:*汉*代刑罚之一
14.565192,-6.2892857,blue,傌:我国象棋棋子名，红方的“馬”也写作“傌”
-11.421157,-0.5251848,blue,傍:靠近；临近
-1.3570615,-23.118492,blue,傍:*唐*代州名，在今*云南省**楚雄彝族自治州**双柏县*境
-24.010622,-49.019978,blue,傍:〔傍傍〕无休止
-33.778084,4.576922,blue,傏:〔傏𠊲〕也作“唐突”
17.376423,76.60387,blue,傐:地名
-3.3869843,8.740104,blue,傑:特异；超出一般
-42.960003,18.653599,blue,傑:负持貌
-3.3869843,8.740104,blue,傑:特异；超出一般
15.2213955,-12.896304,blue,傒:我国古代少数民族名
5.4741654,-42.133507,blue,傓:炽盛
-2.4725232,12.9342165,blue,傔:从，跟随
-79.585304,20.049404,blue,傕:姓
62.880226,-0.31675336,blue,傕:人名用字
-26.751377,31.964115,blue,傖:鄙陋；粗俗
6.351794,32.80433,blue,傖:〔寒傖〕寒碜
-27.462206,-18.55356,blue,傗:〔傗㑉〕不伸
3.5655892,-17.956322,blue,傘:车盖；𢄻扇
-35.686504,-21.714859,blue,備:慎
-45.602406,6.327935,blue,傚:仿效；效法
0.024285633,17.898483,blue,傛:不安稳
-4.0319643,-20.839548,blue,傛:〔傛華〕1.*汉*代宫中女官名
1.1750634,1.0982025,blue,傜:物大小不同
-20.46288,-8.788268,blue,傝:〔傝儑〕1.不自安
-18.154688,-8.058243,blue,傝:〔傝𠎷〕1.恶劣
-17.021324,-52.45511,blue,傞:〔傞傞〕舞貌
-32.75056,2.232114,blue,傢:〔傢伙〕也作“家伙”
15.904597,-13.621513,blue,傣:我国少数民族名
35.85822,-8.235287,blue,傪:恶
-34.76139,46.501373,blue,傪:〔顉傪〕动
-42.821053,22.494,blue,傪:壮猛貌
-14.347056,44.123344,blue,傪:欢
31.257425,-8.911178,blue,傫:捆缚
-79.585304,20.049404,blue,傫:姓
31.257425,-8.911178,blue,傫:捆缚
-16.1577,14.935367,blue,催:催促；迫促；促使
-21.23197,7.4335628,blue,傭:均等；公平；齐整
12.9458065,-3.2459786,blue,傭:受雇为人劳动
-19.41457,26.643993,blue,傮:毁
20.609625,-1.8788872,blue,傰:朋党；辈
-79.585304,20.049404,blue,傰:姓
-18.788326,-8.92241,blue,傱:〔傱傱〕1.疾行貌
-16.492823,-53.255608,blue,傱:齐立貌
6.2211885,42.26362,blue,傲:骄傲；傲慢
10.231902,-2.58354,blue,傳:驿站；驿舍
30.152493,23.603392,blue,傳:传授
42.901505,21.4442,blue,傴:驼背；曲背
12.199257,3.3017414,blue,債:欠负的钱财
43.445988,-48.475548,blue,傶:邑名
17.362448,31.157291,blue,傶:亲近
6.749332,23.053585,blue,傷:创伤，皮肉破损处
35.85822,-8.235287,blue,傸:恶
-41.57878,13.357714,blue,傺:住；停留
-17.13545,10.588569,blue,傻:蠢笨，不明事理
-79.585304,20.049404,blue,傼:姓
-37.40767,3.7584224,blue,傽:〔傽遑〕也作“傽偟”
-20.375135,-14.713653,blue,傾:侧；斜
13.081903,11.660312,blue,傿:诳价，抬高价格
20.003569,-27.54824,blue,傿:神仙名
-29.453896,13.972072,blue,傿:依止
-10.487665,-25.324034,blue,僀:俊
46.883156,-37.670597,blue,僁:象声词
0.7881804,46.24491,blue,僁:〔侼僁〕不安
24.243126,-21.783031,blue,僂:背脊弯曲
-19.258675,1.1819904,blue,僂:疾速
-36.84074,3.7363636,blue,僂:〔僂翣〕也作“蔞翣”、“柳翣”
8.218707,35.896683,blue,僄:轻薄
-12.692048,81.96899,blue,僄:方言
1.4434068,15.56012,blue,僅:才能够；勉强
-1.8800188,9.287728,blue,僅:几乎，将近
38.597607,-28.265762,blue,僆:小鸡
-2.8660035,-1.5233475,blue,僆:孪生
-20.851027,41.716713,blue,僆:〔僆𠋵〕相从
32.85646,15.176895,blue,僇:行动迟缓
-42.778214,-31.996489,blue,僈:健
-37.2697,-34.70938,blue,僈:通“漫”
-33.581055,8.162206,blue,僉:皆，都
-18.788326,-8.92241,blue,僋:〔僋俕〕1.老无宜适
-11.843383,-53.29303,blue,僋:僋伸貌
-11.339935,29.02466,blue,僋:无检
-34.088284,-14.902086,blue,僌:理
-5.083486,21.333086,blue,僎:具备，完善
-8.197187,9.902324,blue,像:相似
-36.95706,6.1538815,blue,僐:作姿态
-36.97191,-52.291496,blue,僑:高
-27.339907,-18.823442,blue,僑:〔仸僑〕不伸
42.901863,21.445005,blue,僒:佝偻；驼背
-1.0533531,37.2121,blue,僓:娴雅
-8.468898,24.325262,blue,僓:顺
-9.720055,1.3626044,blue,僔:聚集
-33.69094,8.133782,blue,僔:皆
8.333402,-18.709375,blue,僕:侍从；供役使的人
-11.957311,-52.75699,blue,僕:群飞貌
26.494751,62.3987,blue,僖:喜乐
-5.78218,-49.062122,blue,僗:语助词
-7.4367437,-8.675027,blue,僗:伴
-17.447756,-53.42408,blue,僙:武貌
-28.694761,25.008137,blue,僚:美好
9.959764,-15.139063,blue,僚:官
16.689205,-34.755474,blue,僛:醉舞貌
-1.0943892,18.294504,blue,僜:行走不稳的样子
-20.543926,50.718468,blue,僜:〔倰僜〕见“倰”
-1.0052248,-20.947435,blue,僜:西藏地区少数民族名，居住在*西藏自治区*的*察隅县*一带
-35.95599,4.739844,blue,僜:〔倰僜〕也作“倰儯”
-4.5357113,21.409504,blue,僝:具备
17.847816,62.208935,blue,僝:烦恼；忧愁
34.907085,20.191462,blue,僟:精详；谨严
-12.803189,-29.42402,blue,僢:《玉篇》尺兗切
-6.293091,-50.893375,blue,僣:狡
-19.258675,1.1819904,blue,僤:疾速
-38.96775,26.008472,blue,僤:〔婉僤〕行动貌
-27.80204,51.58296,blue,僤:傍惊
-8.816702,11.835983,blue,僥:求利不止，企图意外获得成功或免去不幸
12.413514,-40.052036,blue,僥:伪
13.439313,-2.3339217,blue,僦:租赁；雇
4.831693,-6.4444084,blue,僧:指出家修行的男性佛教徒，俗称“和尚”，梵语僧伽（saṃgha）的省称
-38.964046,37.937027,blue,僧:〔僧陵〕不宁
-24.208134,-17.566778,blue,僨:倒仆
-35.276943,24.222198,blue,僩:胸襟开阔貌
-38.89793,-23.36605,blue,僪:狂
4.6691484,-17.532742,blue,僪:日旁云气
7.29333,-9.095877,blue,僬:〔僬僥〕古代传说中的矮人
-1.3099611,18.541693,blue,僬:〔僬僬〕行走急促的样子
3.1688125,56.541744,blue,僬:〔僬仯〕惊悚
-6.358692,5.3059688,blue,僭:超越身份，冒用在上者的职权行事
-3.154295,10.893841,blue,僭:数
-0.33327356,-0.93980384,blue,僮:未成年的男子
0.6812039,-21.74604,blue,僮:我国少数民族*壮*族的旧称
-2.00238,54.783337,blue,僯:羞惭
14.81065,-12.287359,blue,僰:我国古代西南地区少数民族名
16.881823,-14.50372,blue,僳:〔傈僳〕我国少数民族名
-24.132738,-17.517336,blue,僵:仰倒；仆倒
-15.122834,-29.074385,blue,僶:《集韻》弭盡切），上軫明
-29.872524,26.064816,blue,僷:容貌美好
15.3324585,-11.986816,blue,僸:我国古代北方少数民族乐曲名
13.095678,11.878935,blue,價:价格；价值
